last_update,location_type,state,county_name,county_name_long,fips_code,lat,lon,NCHS_urbanization,total_population,confirmed,confirmed_per_100000,deaths,deaths_per_100000
2022-06-18 16:21:13 UTC,county,Alabama,Autauga,"Autauga, Alabama, US",01001,32.53952745,-86.64408227,Medium metro,55200.0,16211,29367.75,217,393.12
2022-06-18 16:21:13 UTC,county,Alabama,Baldwin,"Baldwin, Alabama, US",01003,30.72774991,-87.72207058,Small metro,208107.0,57726,27738.62,683,328.2
2022-06-18 16:21:13 UTC,county,Alabama,Barbour,"Barbour, Alabama, US",01005,31.868263,-85.3871286,Non-core,25782.0,5782,22426.5,99,383.99
2022-06-18 16:21:13 UTC,county,Alabama,Bibb,"Bibb, Alabama, US",01007,32.99642064,-87.1251146,Large fringe metro,22527.0,6611,29347.01,105,466.11
2022-06-18 16:21:13 UTC,county,Alabama,Blount,"Blount, Alabama, US",01009,33.98210918,-86.56790593,Large fringe metro,57645.0,15207,26380.43,245,425.02
2022-06-18 16:21:13 UTC,county,Alabama,Bullock,"Bullock, Alabama, US",01011,32.10030533,-85.71265535,Non-core,10352.0,2380,22990.73,54,521.64
2022-06-18 16:21:13 UTC,county,Alabama,Butler,"Butler, Alabama, US",01013,31.75300095,-86.68057478,Non-core,20025.0,5166,25797.75,129,644.19
2022-06-18 16:21:13 UTC,county,Alabama,Calhoun,"Calhoun, Alabama, US",01015,33.77483727,-85.82630386,Small metro,115098.0,32843,28534.81,628,545.62
2022-06-18 16:21:13 UTC,county,Alabama,Chambers,"Chambers, Alabama, US",01017,32.91360079,-85.39072749,Micropolitan,33826.0,8637,25533.61,162,478.92
2022-06-18 16:21:13 UTC,county,Alabama,Cherokee,"Cherokee, Alabama, US",01019,34.17805983,-85.60638968,Non-core,25853.0,5201,20117.59,86,332.65
2022-06-18 16:21:13 UTC,county,Alabama,Chilton,"Chilton, Alabama, US",01021,32.85044126,-86.7173256,Large fringe metro,43930.0,11236,25577.05,208,473.48
2022-06-18 16:21:13 UTC,county,Alabama,Choctaw,"Choctaw, Alabama, US",01023,32.02227341,-88.2656443,Non-core,13075.0,2083,15931.17,37,282.98
2022-06-18 16:21:13 UTC,county,Alabama,Clarke,"Clarke, Alabama, US",01025,31.68099859,-87.83548597,Non-core,24387.0,7231,29651.04,101,414.16
2022-06-18 16:21:13 UTC,county,Alabama,Clay,"Clay, Alabama, US",01027,33.26984193,-85.85836077,Non-core,13378.0,4174,31200.48,82,612.95
2022-06-18 16:21:13 UTC,county,Alabama,Cleburne,"Cleburne, Alabama, US",01029,33.67679204,-85.52005899,Non-core,14938.0,3586,24005.89,69,461.91
2022-06-18 16:21:13 UTC,county,Alabama,Coffee,"Coffee, Alabama, US",01031,31.39932826,-85.98901039,Micropolitan,51288.0,13989,27275.39,232,452.35
2022-06-18 16:21:13 UTC,county,Alabama,Colbert,"Colbert, Alabama, US",01033,34.69847452,-87.80168544,Small metro,54495.0,16676,30600.97,262,480.78
2022-06-18 16:21:13 UTC,county,Alabama,Conecuh,"Conecuh, Alabama, US",01035,31.43401703,-86.99320044,Non-core,12514.0,2926,23381.81,70,559.37
2022-06-18 16:21:13 UTC,county,Alabama,Coosa,"Coosa, Alabama, US",01037,32.93690146,-86.24847739,Micropolitan,10855.0,3021,27830.49,58,534.32
2022-06-18 16:21:13 UTC,county,Alabama,Covington,"Covington, Alabama, US",01039,31.2477854,-86.45050893,Non-core,37351.0,9488,25402.26,233,623.81
2022-06-18 16:21:13 UTC,county,Alabama,Crenshaw,"Crenshaw, Alabama, US",01041,31.72941803,-86.31593104,Non-core,13865.0,3899,28121.17,100,721.24
2022-06-18 16:21:13 UTC,county,Alabama,Cullman,"Cullman, Alabama, US",01043,34.13020303,-86.86888037,Micropolitan,82313.0,25084,30473.92,367,445.86
2022-06-18 16:21:13 UTC,county,Alabama,Dale,"Dale, Alabama, US",01045,31.43037123,-85.61095742,Micropolitan,49255.0,13239,26878.49,231,468.99
2022-06-18 16:21:13 UTC,county,Alabama,Dallas,"Dallas, Alabama, US",01047,32.32688101,-87.1086671,Micropolitan,40029.0,8587,21451.95,244,609.56
2022-06-18 16:21:13 UTC,county,Alabama,DeKalb,"DeKalb, Alabama, US",01049,34.45946862,-85.80782906,Non-core,71200.0,18981,26658.71,331,464.89
2022-06-18 16:21:13 UTC,county,Alabama,Elmore,"Elmore, Alabama, US",01051,32.59785413,-86.14415284,Medium metro,81212.0,23947,29487.02,347,427.28
2022-06-18 16:21:13 UTC,county,Alabama,Escambia,"Escambia, Alabama, US",01053,31.1256789,-87.15918694,Non-core,37328.0,10288,27561.08,172,460.78
2022-06-18 16:21:13 UTC,county,Alabama,Etowah,"Etowah, Alabama, US",01055,34.04567266,-86.04051873,Small metro,102939.0,29024,28195.34,652,633.38
2022-06-18 16:21:13 UTC,county,Alabama,Fayette,"Fayette, Alabama, US",01057,33.72076938,-87.73886638,Non-core,16585.0,5035,30358.76,96,578.84
2022-06-18 16:21:13 UTC,county,Alabama,Franklin,"Franklin, Alabama, US",01059,34.44235334,-87.84289505,Non-core,31542.0,9992,31678.4,139,440.68
2022-06-18 16:21:13 UTC,county,Alabama,Geneva,"Geneva, Alabama, US",01061,31.09389027,-85.83572839,Small metro,26491.0,6606,24936.77,164,619.08
2022-06-18 16:21:13 UTC,county,Alabama,Greene,"Greene, Alabama, US",01063,32.85504247,-87.95684022,Non-core,8426.0,1910,22667.93,50,593.4
2022-06-18 16:21:13 UTC,county,Alabama,Hale,"Hale, Alabama, US",01065,32.76039258,-87.63284988,Small metro,14887.0,4852,32592.19,106,712.03
2022-06-18 16:21:13 UTC,county,Alabama,Henry,"Henry, Alabama, US",01067,31.51148016,-85.24267944,Small metro,17124.0,4696,27423.5,76,443.82
2022-06-18 16:21:13 UTC,county,Alabama,Houston,"Houston, Alabama, US",01069,31.15197924,-85.29939599,Small metro,104352.0,26462,25358.4,508,486.81
2022-06-18 16:21:13 UTC,county,Alabama,Jackson,"Jackson, Alabama, US",01071,34.78144169,-85.99750489,Micropolitan,52094.0,15260,29293.2,241,462.63
2022-06-18 16:21:13 UTC,county,Alabama,Jefferson,"Jefferson, Alabama, US",01073,33.55554728,-86.895063,Large central metro,659892.0,191910,29082.03,2383,361.12
2022-06-18 16:21:13 UTC,county,Alabama,Lamar,"Lamar, Alabama, US",01075,33.77995024,-88.09668032,Non-core,13933.0,3802,27287.73,65,466.52
2022-06-18 16:21:13 UTC,county,Alabama,Lauderdale,"Lauderdale, Alabama, US",01077,34.90171875,-87.65624729,Small metro,92585.0,24700,26678.19,397,428.8
2022-06-18 16:21:13 UTC,county,Alabama,Lawrence,"Lawrence, Alabama, US",01079,34.52041498,-87.31069453,Small metro,33171.0,7785,23469.3,160,482.35
2022-06-18 16:21:13 UTC,county,Alabama,Lee,"Lee, Alabama, US",01081,32.60154883,-85.35132246,Small metro,159287.0,38778,24344.74,342,214.71
2022-06-18 16:21:13 UTC,county,Alabama,Limestone,"Limestone, Alabama, US",01083,34.81185586,-86.98310072,Medium metro,93052.0,25744,27666.25,295,317.03
2022-06-18 16:21:13 UTC,county,Alabama,Lowndes,"Lowndes, Alabama, US",01085,32.1597283,-86.65158371,Medium metro,10236.0,2684,26221.18,77,752.25
2022-06-18 16:21:13 UTC,county,Alabama,Macon,"Macon, Alabama, US",01087,32.38759944,-85.69267724,Non-core,19054.0,4007,21029.71,85,446.1
2022-06-18 16:21:13 UTC,county,Alabama,Madison,"Madison, Alabama, US",01089,34.76327133,-86.55069633,Medium metro,357560.0,93598,26176.87,974,272.4
2022-06-18 16:21:13 UTC,county,Alabama,Marengo,"Marengo, Alabama, US",01091,32.24767634,-87.78796182,Non-core,19538.0,5294,27095.92,108,552.77
2022-06-18 16:21:13 UTC,county,Alabama,Marion,"Marion, Alabama, US",01093,34.13697363,-87.88704173,Non-core,29965.0,8356,27885.87,152,507.26
2022-06-18 16:21:13 UTC,county,Alabama,Marshall,"Marshall, Alabama, US",01095,34.36975964,-86.30486727,Micropolitan,95145.0,27769,29185.98,395,415.16
2022-06-18 16:21:13 UTC,county,Alabama,Mobile,"Mobile, Alabama, US",01097,30.78472347,-88.20842409,Medium metro,414659.0,115143,27768.12,1661,400.57
2022-06-18 16:21:13 UTC,county,Alabama,Monroe,"Monroe, Alabama, US",01099,31.56729412,-87.36995001,Non-core,21512.0,5358,24907.03,80,371.89
2022-06-18 16:21:13 UTC,county,Alabama,Montgomery,"Montgomery, Alabama, US",01101,32.2206831,-86.20969272,Medium metro,226941.0,57061,25143.54,955,420.81
2022-06-18 16:21:13 UTC,county,Alabama,Morgan,"Morgan, Alabama, US",01103,34.45500589,-86.85475946,Small metro,119122.0,36847,30932.15,519,435.69
2022-06-18 16:21:13 UTC,county,Alabama,Perry,"Perry, Alabama, US",01105,32.64048341,-87.29770589,Non-core,9486.0,2151,22675.52,47,495.47
2022-06-18 16:21:13 UTC,county,Alabama,Pickens,"Pickens, Alabama, US",01107,33.28094866,-88.08818103,Small metro,20298.0,5348,26347.42,103,507.44
2022-06-18 16:21:13 UTC,county,Alabama,Pike,"Pike, Alabama, US",01109,31.80396383,-85.9408295,Micropolitan,33403.0,7672,22968.0,134,401.16
2022-06-18 16:21:13 UTC,county,Alabama,Randolph,"Randolph, Alabama, US",01111,33.29526734,-85.45708831,Non-core,22574.0,5117,22667.67,75,332.24
2022-06-18 16:21:13 UTC,county,Alabama,Russell,"Russell, Alabama, US",01113,32.28725256,-85.18415324,Medium metro,58213.0,10343,17767.51,95,163.19
2022-06-18 16:21:13 UTC,county,Alabama,Shelby,"Shelby, Alabama, US",01117,33.26879845,-86.66232561,Large fringe metro,211261.0,63058,29848.39,456,215.85
2022-06-18 16:21:13 UTC,county,Alabama,St. Clair,"St. Clair, Alabama, US",01115,33.71902176,-86.31029372,Large fringe metro,87306.0,26025,29808.95,416,476.49
2022-06-18 16:21:13 UTC,county,Alabama,Sumter,"Sumter, Alabama, US",01119,32.59117397,-88.19916205,Non-core,12985.0,2659,20477.47,52,400.46
2022-06-18 16:21:13 UTC,county,Alabama,Talladega,"Talladega, Alabama, US",01121,33.37823223,-86.16886178,Micropolitan,80565.0,22778,28272.82,377,467.95
2022-06-18 16:21:13 UTC,county,Alabama,Tallapoosa,"Tallapoosa, Alabama, US",01123,32.86698258,-85.79833053,Non-core,40636.0,11639,28642.09,235,578.3
2022-06-18 16:21:13 UTC,county,Alabama,Tuscaloosa,"Tuscaloosa, Alabama, US",01125,33.28726072,-87.52556818,Small metro,206213.0,57915,28085.04,790,383.1
2022-06-18 16:21:13 UTC,county,Alabama,Walker,"Walker, Alabama, US",01127,33.80270512,-87.30027177,Large fringe metro,64493.0,19012,29479.17,447,693.1
2022-06-18 16:21:13 UTC,county,Alabama,Washington,"Washington, Alabama, US",01129,31.4092794,-88.20689944,Non-core,16643.0,3788,22760.32,59,354.5
2022-06-18 16:21:13 UTC,county,Alabama,Wilcox,"Wilcox, Alabama, US",01131,31.98773215,-87.30891118,Non-core,10809.0,2927,27079.29,46,425.57
2022-06-18 16:21:13 UTC,county,Alabama,Winston,"Winston, Alabama, US",01133,34.15030532,-87.37325922,Non-core,23875.0,7677,32154.97,132,552.88
2022-06-18 16:21:13 UTC,county,Alaska,Aleutians East,"Aleutians East, Alaska, US",02013,55.32222414,-161.9722021,Non-core,3425.0,1128,32934.31,3,87.59
2022-06-18 16:21:13 UTC,county,Alaska,Aleutians West,"Aleutians West, Alaska, US",02016,52.3233,-174.1596,Non-core,5750.0,1766,30713.04,2,34.78
2022-06-18 16:21:13 UTC,county,Alaska,Anchorage,"Anchorage, Alaska, US",02020,61.14998174,-149.1426986,Medium metro,296112.0,110121,37188.97,546,184.39
2022-06-18 16:21:13 UTC,county,Alaska,Bethel,"Bethel, Alaska, US",02050,60.90980451,-159.8561831,Non-core,18040.0,10685,59229.49,41,227.27
2022-06-18 16:21:13 UTC,county,Alaska,Bristol Bay,"Bristol Bay, Alaska, US",02060,58.74513976,-156.701064,Non-core,890.0,0,0.0,0,0.0
2022-06-18 16:21:13 UTC,county,Alaska,Bristol Bay plus Lake and Peninsula,"Bristol Bay plus Lake and Peninsula, Alaska, US",02164,58.62403337,-156.2140589,Non-core,1375.0,902,65600.0,1,72.73
2022-06-18 16:21:13 UTC,county,Alaska,Chugach,"Chugach, Alaska, US",02063,61.16666,-149.9,,,2089,,11,
2022-06-18 16:21:13 UTC,county,Alaska,Copper River,"Copper River, Alaska, US",02066,60.3886,-162.8905196,,,1078,,10,
2022-06-18 16:21:13 UTC,county,Alaska,Denali,"Denali, Alaska, US",02068,63.67264044,-150.0076108,Non-core,2232.0,702,31451.61,1,44.8
2022-06-18 16:21:13 UTC,county,Alaska,Dillingham,"Dillingham, Alaska, US",02070,59.79603738,-158.2381942,Non-core,4975.0,1965,39497.49,12,241.21
2022-06-18 16:21:13 UTC,county,Alaska,Fairbanks North Star,"Fairbanks North Star, Alaska, US",02090,64.80726247,-146.5692662,Small metro,99653.0,29206,29307.7,142,142.49
2022-06-18 16:21:13 UTC,county,Alaska,Haines,"Haines, Alaska, US",02100,59.09893571,-135.4679843,Non-core,2518.0,687,27283.56,1,39.71
2022-06-18 16:21:13 UTC,county,Alaska,Juneau,"Juneau, Alaska, US",02110,58.45031811,-134.200436,Micropolitan,32330.0,9864,30510.36,21,64.96
2022-06-18 16:21:13 UTC,county,Alaska,Kenai Peninsula,"Kenai Peninsula, Alaska, US",02122,60.24429722,-151.5388884,Non-core,58220.0,19012,32655.44,108,185.5
2022-06-18 16:21:13 UTC,county,Alaska,Ketchikan Gateway,"Ketchikan Gateway, Alaska, US",02130,55.57445008,-130.975561,Micropolitan,13804.0,4583,33200.52,23,166.62
2022-06-18 16:21:13 UTC,county,Alaska,Kodiak Island,"Kodiak Island, Alaska, US",02150,57.65529415,-153.7493579,Non-core,13649.0,5178,37936.85,12,87.92
2022-06-18 16:21:13 UTC,county,Alaska,Kusilvak,"Kusilvak, Alaska, US",02158,62.1542916,-163.3967883,Non-core,8198.0,4171,50878.26,14,170.77
2022-06-18 16:21:13 UTC,county,Alaska,Matanuska-Susitna,"Matanuska-Susitna, Alaska, US",02170,62.31305045,-149.5741743,Medium metro,103464.0,36125,34915.53,248,239.7
2022-06-18 16:21:13 UTC,county,Alaska,Nome,"Nome, Alaska, US",02180,64.90320724,-164.0353804,Non-core,9925.0,6310,63576.83,5,50.38
2022-06-18 16:21:13 UTC,county,Alaska,North Slope,"North Slope, Alaska, US",02185,69.31479216,-153.4836093,Non-core,9797.0,4627,47228.74,13,132.69
2022-06-18 16:21:13 UTC,county,Alaska,Northwest Arctic,"Northwest Arctic, Alaska, US",02188,67.04919196,-159.7503946,Non-core,7734.0,4934,63796.22,15,193.95
2022-06-18 16:21:13 UTC,county,Alaska,Petersburg,"Petersburg, Alaska, US",02195,57.13978948,-132.9540995,Non-core,3255.0,841,25837.17,6,184.33
2022-06-18 16:21:13 UTC,county,Alaska,Prince of Wales-Hyder,"Prince of Wales-Hyder, Alaska, US",02198,55.76261984,-133.0511621,Non-core,6474.0,1580,24405.31,8,123.57
2022-06-18 16:21:13 UTC,county,Alaska,Sitka,"Sitka, Alaska, US",02220,57.24124555,-135.3206587,Non-core,8738.0,2872,32867.93,6,68.67
2022-06-18 16:21:13 UTC,county,Alaska,Skagway,"Skagway, Alaska, US",02230,59.56149996,-135.3337748,Non-core,1061.0,317,29877.47,0,0.0
2022-06-18 16:21:13 UTC,county,Alaska,Southeast Fairbanks,"Southeast Fairbanks, Alaska, US",02240,63.87692095,-143.2127643,Non-core,6876.0,2129,30962.77,20,290.87
2022-06-18 16:21:13 UTC,county,Alaska,Valdez-Cordova,"Valdez-Cordova, Alaska, US",02261,61.47502768,-144.7126799,Non-core,9301.0,0,0.0,0,0.0
2022-06-18 16:21:13 UTC,county,Alaska,Wrangell,"Wrangell, Alaska, US",02275,56.3202004,-132.0583731,Non-core,2484.0,640,25764.9,1,40.26
2022-06-18 16:21:13 UTC,county,Alaska,Yakutat,"Yakutat, Alaska, US",02282,59.8909808,-140.3601451,Non-core,689.0,676,98113.21,5,725.69
2022-06-18 16:21:13 UTC,county,Alaska,Yukon-Koyukuk,"Yukon-Koyukuk, Alaska, US",02290,65.50815459,-151.3907387,Non-core,5415.0,1500,27700.83,10,184.67
2022-06-18 16:21:13 UTC,county,Arizona,Apache,"Apache, Arizona, US",04001,35.39465006,-109.4892383,Non-core,71522.0,23168,32392.83,616,861.27
2022-06-18 16:21:13 UTC,county,Arizona,Cochise,"Cochise, Arizona, US",04003,31.87934684,-109.7516088,Small metro,126279.0,32585,25803.97,576,456.13
2022-06-18 16:21:13 UTC,county,Arizona,Coconino,"Coconino, Arizona, US",04005,35.83883429,-111.7707178,Small metro,140217.0,45622,32536.71,479,341.61
2022-06-18 16:21:13 UTC,county,Arizona,Gila,"Gila, Arizona, US",04007,33.80190085,-110.8132779,Micropolitan,53400.0,17732,33205.99,386,722.85
2022-06-18 16:21:13 UTC,county,Arizona,Graham,"Graham, Arizona, US",04009,32.93166885,-109.8882178,Micropolitan,37879.0,12207,32226.3,179,472.56
2022-06-18 16:21:13 UTC,county,Arizona,Greenlee,"Greenlee, Arizona, US",04011,33.21498827,-109.2405279,Non-core,9504.0,2261,23789.98,34,357.74
2022-06-18 16:21:13 UTC,county,Arizona,La Paz,"La Paz, Arizona, US",04012,33.72854224,-113.9810029,Non-core,20701.0,5311,25655.77,144,695.62
2022-06-18 16:21:13 UTC,county,Arizona,Maricopa,"Maricopa, Arizona, US",04013,33.34835867,-112.4918154,Large central metro,4253913.0,1325432,31157.95,17422,409.55
2022-06-18 16:21:13 UTC,county,Arizona,Mohave,"Mohave, Arizona, US",04015,35.70471703,-113.7577902,Small metro,206064.0,58859,28563.46,1471,713.86
2022-06-18 16:21:13 UTC,county,Arizona,Navajo,"Navajo, Arizona, US",04017,35.3997715,-110.3218983,Micropolitan,108705.0,39378,36224.64,913,839.89
2022-06-18 16:21:13 UTC,county,Arizona,Pima,"Pima, Arizona, US",04019,32.0971334,-111.7890033,Medium metro,1019722.0,265106,25997.87,3869,379.42
2022-06-18 16:21:13 UTC,county,Arizona,Pinal,"Pinal, Arizona, US",04021,32.90525627,-111.3449483,Large fringe metro,419721.0,136217,32454.18,1671,398.12
2022-06-18 16:21:13 UTC,county,Arizona,Santa Cruz,"Santa Cruz, Arizona, US",04023,31.52508998,-110.8479088,Micropolitan,46584.0,16892,36261.38,232,498.03
2022-06-18 16:21:13 UTC,county,Arizona,Yavapai,"Yavapai, Arizona, US",04025,34.59933926,-112.5538588,Small metro,224645.0,49773,22156.29,1223,544.41
2022-06-18 16:21:13 UTC,county,Arizona,Yuma,"Yuma, Arizona, US",04027,32.76895712,-113.9066674,Small metro,207829.0,63137,30379.3,1185,570.18
2022-06-18 16:21:13 UTC,county,Arkansas,Arkansas,"Arkansas, Arkansas, US",05001,34.29145151,-91.37277296,Non-core,18124.0,5773,31852.79,78,430.37
2022-06-18 16:21:13 UTC,county,Arkansas,Ashley,"Ashley, Arkansas, US",05003,33.19153461,-91.7698471,Non-core,20537.0,5189,25266.59,66,321.37
2022-06-18 16:21:13 UTC,county,Arkansas,Baxter,"Baxter, Arkansas, US",05005,36.28784385,-92.33782872,Micropolitan,41219.0,9064,21989.86,249,604.09
2022-06-18 16:21:13 UTC,county,Arkansas,Benton,"Benton, Arkansas, US",05007,36.33644656,-94.25680817,Medium metro,258980.0,68378,26402.81,866,334.39
2022-06-18 16:21:13 UTC,county,Arkansas,Boone,"Boone, Arkansas, US",05009,36.3084504,-93.09374925,Micropolitan,37288.0,9643,25860.87,181,485.41
2022-06-18 16:21:13 UTC,county,Arkansas,Bradley,"Bradley, Arkansas, US",05011,33.46755808,-92.15980837,Non-core,10948.0,3053,27886.37,51,465.84
2022-06-18 16:21:13 UTC,county,Arkansas,Calhoun,"Calhoun, Arkansas, US",05013,33.55598792,-92.49974403,Micropolitan,5202.0,976,18762.01,11,211.46
2022-06-18 16:21:13 UTC,county,Arkansas,Carroll,"Carroll, Arkansas, US",05015,36.3403856,-93.54270261,Non-core,27887.0,6244,22390.36,105,376.52
2022-06-18 16:21:13 UTC,county,Arkansas,Chicot,"Chicot, Arkansas, US",05017,33.26458973,-91.29539209,Non-core,10826.0,2792,25789.77,59,544.98
2022-06-18 16:21:13 UTC,county,Arkansas,Clark,"Clark, Arkansas, US",05019,34.04613432,-93.17484713,Micropolitan,22385.0,5490,24525.35,82,366.32
2022-06-18 16:21:13 UTC,county,Arkansas,Clay,"Clay, Arkansas, US",05021,36.36826212,-90.4148172,Non-core,15061.0,4225,28052.59,94,624.13
2022-06-18 16:21:13 UTC,county,Arkansas,Cleburne,"Cleburne, Arkansas, US",05023,35.53864922,-92.02640019,Non-core,25230.0,6551,25965.12,129,511.3
2022-06-18 16:21:13 UTC,county,Arkansas,Cleveland,"Cleveland, Arkansas, US",05025,33.89723187,-92.18537045,Small metro,8226.0,2312,28106.01,36,437.64
2022-06-18 16:21:13 UTC,county,Arkansas,Columbia,"Columbia, Arkansas, US",05027,33.21230701,-93.22642793,Micropolitan,23892.0,5513,23074.67,97,405.99
2022-06-18 16:21:13 UTC,county,Arkansas,Conway,"Conway, Arkansas, US",05029,35.26205537,-92.70506566,Non-core,20906.0,5571,26647.85,65,310.92
2022-06-18 16:21:13 UTC,county,Arkansas,Craighead,"Craighead, Arkansas, US",05031,35.83018283,-90.63235729,Small metro,105701.0,38559,36479.31,335,316.93
2022-06-18 16:21:13 UTC,county,Arkansas,Crawford,"Crawford, Arkansas, US",05033,35.58928601,-94.2446814,Medium metro,62472.0,16062,25710.72,250,400.18
2022-06-18 16:21:13 UTC,county,Arkansas,Crittenden,"Crittenden, Arkansas, US",05035,35.21247318,-90.30839406,Large fringe metro,49013.0,14659,29908.39,227,463.14
2022-06-18 16:21:13 UTC,county,Arkansas,Cross,"Cross, Arkansas, US",05037,35.29631396,-90.77185818,Non-core,16998.0,4922,28956.35,86,505.94
2022-06-18 16:21:13 UTC,county,Arkansas,Dallas,"Dallas, Arkansas, US",05039,33.97042763,-92.65167437,Non-core,7432.0,1797,24179.22,32,430.57
2022-06-18 16:21:13 UTC,county,Arkansas,Desha,"Desha, Arkansas, US",05041,33.83011025,-91.25500948,Non-core,11887.0,3065,25784.47,41,344.91
2022-06-18 16:21:13 UTC,county,Arkansas,Drew,"Drew, Arkansas, US",05043,33.59035001,-91.71777921,Non-core,18502.0,4727,25548.59,70,378.34
2022-06-18 16:21:13 UTC,county,Arkansas,Faulkner,"Faulkner, Arkansas, US",05045,35.14719007,-92.33717519,Medium metro,122416.0,36073,29467.55,320,261.4
2022-06-18 16:21:13 UTC,county,Arkansas,Franklin,"Franklin, Arkansas, US",05047,35.51202821,-93.89299569,Non-core,17780.0,3864,21732.28,73,410.57
2022-06-18 16:21:13 UTC,county,Arkansas,Fulton,"Fulton, Arkansas, US",05049,36.38177105,-91.81729127,Non-core,12139.0,2729,22481.26,93,766.13
2022-06-18 16:21:13 UTC,county,Arkansas,Garland,"Garland, Arkansas, US",05051,34.57692074,-93.14921604,Small metro,98296.0,23675,24085.42,512,520.88
2022-06-18 16:21:13 UTC,county,Arkansas,Grant,"Grant, Arkansas, US",05053,34.29017991,-92.42320562,Medium metro,18086.0,4528,25035.94,62,342.81
2022-06-18 16:21:13 UTC,county,Arkansas,Greene,"Greene, Arkansas, US",05055,36.1173546,-90.55832668,Micropolitan,44623.0,16379,36705.29,175,392.17
2022-06-18 16:21:13 UTC,county,Arkansas,Hempstead,"Hempstead, Arkansas, US",05057,33.73325583,-93.66935133,Non-core,22018.0,4637,21060.04,70,317.92
2022-06-18 16:21:13 UTC,county,Arkansas,Hot Spring,"Hot Spring, Arkansas, US",05059,34.31709259,-92.95396325,Micropolitan,33520.0,11369,33917.06,135,402.74
2022-06-18 16:21:13 UTC,county,Arkansas,Howard,"Howard, Arkansas, US",05061,34.09007427,-93.9934871,Non-core,13389.0,3802,28396.44,52,388.38
2022-06-18 16:21:13 UTC,county,Arkansas,Independence,"Independence, Arkansas, US",05063,35.74242707,-91.57001641,Micropolitan,37264.0,10784,28939.46,215,576.96
2022-06-18 16:21:13 UTC,county,Arkansas,Izard,"Izard, Arkansas, US",05065,36.09604046,-91.90847954,Non-core,13559.0,3987,29404.82,69,508.89
2022-06-18 16:21:13 UTC,county,Arkansas,Jackson,"Jackson, Arkansas, US",05067,35.59802983,-91.21494602,Non-core,17225.0,6187,35918.72,64,371.55
2022-06-18 16:21:13 UTC,county,Arkansas,Jefferson,"Jefferson, Arkansas, US",05069,34.26767081,-91.92619839,Small metro,70424.0,18904,26843.12,277,393.33
2022-06-18 16:21:13 UTC,county,Arkansas,Johnson,"Johnson, Arkansas, US",05071,35.56759135,-93.46036368,Non-core,26291.0,6910,26282.76,88,334.72
2022-06-18 16:21:13 UTC,county,Arkansas,Lafayette,"Lafayette, Arkansas, US",05073,33.24116713,-93.60677071,Non-core,6915.0,1304,18857.56,31,448.3
2022-06-18 16:21:13 UTC,county,Arkansas,Lawrence,"Lawrence, Arkansas, US",05075,36.04188196,-91.10867198,Non-core,16669.0,5422,32527.45,81,485.93
2022-06-18 16:21:13 UTC,county,Arkansas,Lee,"Lee, Arkansas, US",05077,34.78498904,-90.78383866,Non-core,9398.0,2949,31379.02,61,649.07
2022-06-18 16:21:13 UTC,county,Arkansas,Lincoln,"Lincoln, Arkansas, US",05079,33.95317155,-91.74002806,Small metro,13695.0,4949,36137.28,68,496.53
2022-06-18 16:21:13 UTC,county,Arkansas,Little River,"Little River, Arkansas, US",05081,33.70375665,-94.23468591,Small metro,12417.0,3304,26608.68,105,845.61
2022-06-18 16:21:13 UTC,county,Arkansas,Logan,"Logan, Arkansas, US",05083,35.21413234,-93.71951016,Non-core,21757.0,5171,23767.06,79,363.1
2022-06-18 16:21:13 UTC,county,Arkansas,Lonoke,"Lonoke, Arkansas, US",05085,34.75392199,-91.88742357,Medium metro,72206.0,20310,28127.86,247,342.08
2022-06-18 16:21:13 UTC,county,Arkansas,Madison,"Madison, Arkansas, US",05087,36.01038185,-93.72524943,Medium metro,16076.0,4061,25261.26,63,391.89
2022-06-18 16:21:13 UTC,county,Arkansas,Marion,"Marion, Arkansas, US",05089,36.26844485,-92.68451899,Non-core,16438.0,3465,21079.21,89,541.43
2022-06-18 16:21:13 UTC,county,Arkansas,Miller,"Miller, Arkansas, US",05091,33.31403423,-93.89285258,Small metro,43759.0,9722,22217.14,182,415.91
2022-06-18 16:21:13 UTC,county,Arkansas,Mississippi,"Mississippi, Arkansas, US",05093,35.76271485,-90.0519437,Micropolitan,42831.0,13817,32259.34,213,497.3
2022-06-18 16:21:13 UTC,county,Arkansas,Monroe,"Monroe, Arkansas, US",05095,34.6815935,-91.20540287,Non-core,7249.0,1971,27189.96,36,496.62
2022-06-18 16:21:13 UTC,county,Arkansas,Montgomery,"Montgomery, Arkansas, US",05097,34.53704874,-93.65824478,Non-core,8993.0,1547,17202.27,56,622.71
2022-06-18 16:21:13 UTC,county,Arkansas,Nevada,"Nevada, Arkansas, US",05099,33.66340119,-93.30632432,Non-core,8440.0,2219,26291.47,45,533.18
2022-06-18 16:21:13 UTC,county,Arkansas,Newton,"Newton, Arkansas, US",05101,35.91947491,-93.21612969,Micropolitan,7848.0,1738,22145.77,49,624.36
2022-06-18 16:21:13 UTC,county,Arkansas,Ouachita,"Ouachita, Arkansas, US",05103,33.58839816,-92.87795984,Micropolitan,24106.0,5595,23209.99,109,452.17
2022-06-18 16:21:13 UTC,county,Arkansas,Perry,"Perry, Arkansas, US",05105,34.9459153,-92.94372564,Medium metro,10322.0,2559,24791.71,38,368.15
